date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:00:03	125088/125088	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/spotlights&other/idp.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/spotlights&other/idp.jpg	(from http://stepcone.gmrit.org/spotlights&other/index.html)
00:00:05	2199/2199	---MCZ	200	added ('OK')	text/css	date:Mon,%2003%20Oct%202016%2013:16:24%20GMT	https://cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	C:/My%20Web%20Sites/stepcone/cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	(from http://stepcone.gmrit.org/spotlights&other/adc.html)
00:00:06	253862/253862	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/spotlights&other/hackathon.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/spotlights&other/hackathon.jpg	(from http://stepcone.gmrit.org/spotlights&other/index.html)
00:00:06	2536/2536	---M-Z	200	added ('OK')	text/css	etag:%220f955c3f68d31:0%22	http://stepcone.gmrit.org/assets/css/main.css	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/css/main.css	(from http://stepcone.gmrit.org/spotlights&other/adc.html)
00:00:07	2696/2696	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202017%2018:30:05%20GMT	http://stepcone.gmrit.org/workshops/cnc-programming.html	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/workshops/cnc-programming.84.delayed	(from http://stepcone.gmrit.org/spotlights&other/adc.html)
00:00:07	2696/2696	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202017%2018:30:07%20GMT	http://stepcone.gmrit.org/technical/residues.html	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/technical/residues.85.delayed	(from http://stepcone.gmrit.org/spotlights&other/adc.html)
00:00:14	84355/84355	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:42:33%20GMT	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/My%20Web%20Sites/stepcone/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from http://stepcone.gmrit.org/spotlights&other/adc.html)
00:00:15	111633/111633	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jul%202016%2004:31:06%20GMT	http://cdnjs.cloudflare.com/ajax/libs/gsap/1.19.0/TweenMax.min.js	C:/My%20Web%20Sites/stepcone/cdnjs.cloudflare.com/ajax/libs/gsap/1.19.0/TweenMax.min.js	(from http://stepcone.gmrit.org/spotlights&other/pdc.html)
00:00:29	79435/79435	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/debugging-contest.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/debugging-contest.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:00:34	22022/22022	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/cognito-tesoro.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/cognito-tesoro.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:00:43	327099/327099	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/spotlights&other/talk.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/spotlights&other/talk.jpg	(from http://stepcone.gmrit.org/spotlights&other/index.html)
00:00:56	340907/340907	---M--	200	added ('OK')	image/png	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/spotlights&other/robo_bg.png	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/spotlights&other/robo_bg.png	(from http://stepcone.gmrit.org/spotlights&other/robo.html)
00:01:07	76765/76765	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/technical-quiz.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/technical-quiz.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:01:07	108122/108122	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/chromatics.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/chromatics.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:01:12	41997/41997	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/cad-mania.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/cad-mania.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:01:12	26348/26348	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/maze-runner.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/maze-runner.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:01:17	31109/31109	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/electrozen.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/electrozen.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:01:17	22306/22306	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/fox-hunt.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/fox-hunt.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:01:19	32672/32672	---M--	200	added ('OK')	image/png	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/gordion-knot.png	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/gordion-knot.png	(from http://stepcone.gmrit.org/technical/index.html)
00:01:22	2696/2696	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202017%2018:31:21%20GMT	http://stepcone.gmrit.org/assets/css/animate.css	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/css/animate.94.delayed	(from http://stepcone.gmrit.org/accommodation.html)
00:01:23	2696/2696	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202017%2018:31:22%20GMT	http://stepcone.gmrit.org/assets/css/font.css	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/css/font.95.delayed	(from http://stepcone.gmrit.org/accommodation.html)
00:01:27	40294/40294	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/poster-presentation.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/poster-presentation.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:01:32	145348/145348	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/technical/cad-conquer.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/technical/cad-conquer.jpg	(from http://stepcone.gmrit.org/technical/index.html)
00:01:35	7997/7997	---M-Z	200	added ('OK')	text/css	etag:%220926272dd68d31:0%22	http://stepcone.gmrit.org/assets/css/register.css	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/css/register.css	(from http://stepcone.gmrit.org/registration.html)
00:01:35	36690/36690	---M-Z	200	added ('OK')	application/javascript	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/js/bootstrap.min.js	(from http://stepcone.gmrit.org/accommodation.html)
00:02:04	147674/147674	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/simg/002.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/simg/002.jpg	(from http://stepcone.gmrit.org/about.html)
00:02:07	1269310/1269310	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/spotlights&other/rccar.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/spotlights&other/rccar.jpg	(from http://stepcone.gmrit.org/spotlights&other/index.html)
00:02:12	234913/234913	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/simg/001.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/simg/001.jpg	(from http://stepcone.gmrit.org/about.html)
00:02:33	191093/191093	---M--	200	added ('OK')	image/jpeg	etag:%22026375d3f68d31:0%22	http://stepcone.gmrit.org/assets/images/simg/003.jpg	C:/My%20Web%20Sites/stepcone/stepcone.gmrit.org/assets/images/simg/003.jpg	(from http://stepcone.gmrit.org/about.html)
